title,url,watchnum,dm,uptime,upname
【大学课程】工程材料 化工  元智大学 原子和离子排列的缺陷 第二集,//www.bilibili.com/video/BV1Lt4y1U7FS?from=search,15,0,2020/3/30,JUSTlaolin
【大学课程】《生活中的税法魅力》（全5集）,//www.bilibili.com/video/BV1Tt4y1U7dw?from=search,435,0,2020/4/1,爱学习的小刚子
vlog｜华丽回归～大学课程全部结束,//www.bilibili.com/video/BV1Bz4y1k7WL?from=search,13,0,2020/11/23,拮据的小夏
（密歇根大学课程Week3-2）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1tz4y1o7fa?from=search,11,0,2020/10/24,linksysram
学而思网课免费分享学习资源啦【学而思】小学初中高中大学课程目录表,//www.bilibili.com/video/BV1E64y1F7vD?from=search,343,0,2020/9/9,学而思网课资料分享
【大学课程】高等数学 Calculus 瑕积分 第三集 元智大学,//www.bilibili.com/video/BV1V64y1u7tX?from=search,119,1,2020/3/27,JUSTlaolin
华师合作院校|英国朴次茅斯大学课程University of Portsmouth Courses,//www.bilibili.com/video/BV1Av4y1f7oY?from=search,11,0,2021/1/14,华南师范大学留学项目
【慕尼黑大学课程】印度–伊朗语历史语言学 02 吠陀文本和四吠陀名称解释，梨俱吠陀简介，吠陀梵语语音和历史音变,//www.bilibili.com/video/BV1Ei4y1L7Fw?from=search,178,0,2020/11/10,tonypt
【小熊vlog】朋友艳羡！大学课程竟是参观木雕博物馆,//www.bilibili.com/video/BV1Ti4y1L7wP?from=search,19,0,2020/11/5,熊咲咲
【壶铃】 Steve Cotter IKFF创始人 壶铃大学课程 Kettlebell University获取方式V askhutv,//www.bilibili.com/video/BV1ki4y1g7Ai?from=search,81,0,2020/8/24,健身原版资料分享
【大学课程】数据结构,//www.bilibili.com/video/BV1oi4y1G7gk?from=search,441,1,2020/6/25,种花家の街溜子
汽车运用基础（大学课程）,//www.bilibili.com/video/BV1Hi4y1s7Vu?from=search,318,0,2020/5/29,尽制
【大学课程】高等数学 Calculus 数列与级数 第二集 元智大学,//www.bilibili.com/video/BV1Gi4y187Rt?from=search,36,0,2020/4/5,JUSTlaolin
【大学课程】工程材料 化工  元智大学 原子和离子排列的缺陷 第四集,//www.bilibili.com/video/BV17i4y187C6?from=search,10,0,2020/4/6,JUSTlaolin
【大学课程】高等数学 Calculus 数列与级数 第三集 元智大学,//www.bilibili.com/video/BV1di4y1b7D4?from=search,46,0,2020/4/5,JUSTlaolin
【大学课程】高等数学 Calculus 瑕积分 第一集 元智大学,//www.bilibili.com/video/BV1ki4y1b75A?from=search,365,0,2020/3/27,JUSTlaolin
那些有趣的大学课程-激光刻制,//www.bilibili.com/video/BV1tK41137j1?from=search,5,0,2020/11/26,面罩__
大学课程的最后一节课，让我们感概万分,//www.bilibili.com/video/BV1rK411V7wm?from=search,48,0,2020/11/30,不用防的人儿
（密歇根大学课程Week2-1）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1nK411A7X6?from=search,18,0,2020/10/18,linksysram
weeklyvlog7京都|东京艺术大学课程之一|京都之游学之旅|其实是去年的这个时候|疫情之前|听说现在的小鹿没人喂|这个游学是关于京都的一些寺庙佛教,//www.bilibili.com/video/BV1PK411A7Hx?from=search,18,0,2020/10/11,dodoff
03伯克利开放大学课程数字信号处理（DSP）,//www.bilibili.com/video/BV1hK411K73u?from=search,21,0,2020/9/15,西安电子科技大学微电子学院
02伯克利开放大学课程数字信号处理（DSP）,//www.bilibili.com/video/BV1bK411K7Yr?from=search,40,0,2020/9/15,西安电子科技大学微电子学院
高考后应该干什么？19级高考生经验分享01 含志愿填报、大学课程介绍等,//www.bilibili.com/video/BV1YK411H7XN?from=search,249,1,2020/7/11,每天遇见什么
你最不喜欢的大学课程是什么？#找工作 #面试 #大学生就业,//www.bilibili.com/video/BV1fK411H74Q?from=search,58,0,2020/6/9,人性说服力
【大学课程】工程材料 化工  元智大学 原子和离子排列的缺陷 第一集,//www.bilibili.com/video/BV1kK41177kX?from=search,86,0,2020/3/30,JUSTlaolin
【大学课程】计算机网络-第六周-2ARP协议,//www.bilibili.com/video/BV1bK41177ny?from=search,104,0,2020/4/1,HOLMES_MA
【布里斯托大学课程】-2021年计算机视觉-computer vision - CV-2 图像的频域变换,//www.bilibili.com/video/BV1z5411N7Gi?from=search,3,0,2021/2/22,UK_Starlight
【发视频的第四天】为什么大学课程都需要缩写呢，是吧马原腾老师,//www.bilibili.com/video/BV135411x7xb?from=search,74,0,2020/5/26,yuhtrt
中国特色社会法律体系（思政）（大学课程）,//www.bilibili.com/video/BV1X5411x7Uk?from=search,241,0,2020/4/29,尽制
大一新生苦恼，渴望重返高中|社恐，交不到新朋友|大学课程难度大，跟不上怎么办？【栗子树洞01】,//www.bilibili.com/video/BV1wV411a7sh?from=search,90,0,2020/11/10,糖炒栗子Lili-
新西兰大学课程推荐Part3,//www.bilibili.com/video/BV1fV411y7CD?from=search,17,0,2020/11/5,qinjiuboa
（密歇根大学课程Week3-7）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1QV411y7hT?from=search,1,0,2020/10/24,linksysram
（密歇根大学课程Week2-9）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1vV411278L?from=search,4,0,2020/10/18,linksysram
【决策人会计学】accounting for decision maker | 财务会计学 | 留学大学课程,//www.bilibili.com/video/BV1gV411U7Kb?from=search,69,0,2020/8/7,LoFit_Silver
离散数学——大学课程,//www.bilibili.com/video/BV1DV411B774?from=search,255,0,2020/7/19,LPB-
托福独立口语真题范答：该不该向民众开放大学课程？,//www.bilibili.com/video/BV1SV411B74u?from=search,64,0,2020/7/17,托你的福TOEFL
弗林德斯大学课程推荐与课改通知,//www.bilibili.com/video/BV18V411k7Dg?from=search,13,0,2020/6/22,Ivy墨尔本
初三up挑战大学课程！服装设计立裁真的很难吗？答案竟然是--！【服装设计--立体裁剪】,//www.bilibili.com/video/BV1SV411C7Dc?from=search,144,1,2020/5/31,GOLDENLOVER_
发动机1（大学课程）,//www.bilibili.com/video/BV1fV411R7ih?from=search,97,0,2020/4/28,尽制
【大学课程】工程材料 化工 元智大学 机械性质：理论与拉伸、硬度与冲击测试 第一集,//www.bilibili.com/video/BV11V411o7eC?from=search,64,0,2020/4/7,JUSTlaolin
民族唱法的正确打开方式--声乐课-家游学院：老年大学课程,//www.bilibili.com/video/BV1So4y1o747?from=search,17,0,2021/1/23,家游学院
小张的vlog007|美术生大学课程vlog小张的日常vlog|大学景观与景观建筑测绘实习课程|灵谷寺测绘|班长请吃的火锅|雨中学习|建筑设计|记录生活,//www.bilibili.com/video/BV1QZ4y1g7rz?from=search,39,0,2020/12/18,小张今晚不想熬夜
（密歇根大学课程Week2-7）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1uZ4y1L7BU?from=search,4,0,2020/10/18,linksysram
伊姿美学校|半永久纹绣课程同步韩国大学课程,//www.bilibili.com/video/BV1EZ4y1u7Px?from=search,5,0,2020/7/13,广州纹绣培训学校
【大学课程】《微生物与资源环境》（全6集）,//www.bilibili.com/video/BV1DZ4y1x7XJ?from=search,239,3,2020/4/21,爱学习的小刚子
【剧情短片】《夺宝》（大学课程作业，顺便过一把侠客瘾，见笑了哈哈哈哈）,//www.bilibili.com/video/BV1TA411u7wU?from=search,1,0,2021/1/22,一曲晚来风
#大学课程#,//www.bilibili.com/video/BV1rA411j7sA?from=search,3,0,2020/11/3,一朵南方的小羊
新西兰大学课程推荐Part1,//www.bilibili.com/video/BV1YA411j7UT?from=search,19,0,2020/11/5,qinjiuboa
伯克利开放大学课程数字信号处理（DSP）,//www.bilibili.com/video/BV1YA411E7Mc?from=search,125,0,2020/9/15,西安电子科技大学微电子学院
单片机1（大学课程）,//www.bilibili.com/video/BV1cA41187Kz?from=search,37,0,2020/4/28,尽制
（密歇根大学课程Week3-4）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1Yf4y1i7h7?from=search,3,0,2020/10/24,linksysram
（密歇根大学课程Week2-2）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1qf4y1B7fL?from=search,12,0,2020/10/18,linksysram
06伯克利开放大学课程数字信号处理（DSP）,//www.bilibili.com/video/BV1gf4y1D71d?from=search,53,0,2020/9/15,西安电子科技大学微电子学院
大学课程 单片机软硬件设计[第2部],//www.bilibili.com/video/BV1Yf4y1y7FA?from=search,55,0,2020/6/22,Iammyself001
【大学课程】《社区健康教育》,//www.bilibili.com/video/BV1Uc411h7fH?from=search,128,0,2020/4/10,爱学习的小刚子
【大学课程】普通物理 电磁学 电容和介电质 元智大学,//www.bilibili.com/video/BV1jc411h7QD?from=search,257,0,2020/3/27,JUSTlaolin
【大学课程】计算机网络第五周-4,//www.bilibili.com/video/BV1fc41187nJ?from=search,27,0,2020/4/1,HOLMES_MA
大学课程1,//www.bilibili.com/video/BV13v411v7CA?from=search,0,0,2021/2/18,乐尽
在家也可以免费学习大学课程?这个平台很好用,//www.bilibili.com/video/BV1Lv411q7fM?from=search,59,0,2020/7/20,何同学JoseHe
【大学课程】《财政与社会》（全7集）,//www.bilibili.com/video/BV15e411s745?from=search,197,0,2020/4/21,爱学习的小刚子
【大学课程】《谁来给中国“加油”—— 中国石油安全的困境与出路》（全5集）,//www.bilibili.com/video/BV1Ce411W7Y3?from=search,146,0,2020/4/21,爱学习的小刚子
大学课程:居家疫情锻炼之——武术八段锦,//www.bilibili.com/video/BV1ce411475T?from=search,452,0,2020/4/9,何如天性凉薄
【大学课程】工程材料 化工  元智大学 原子和离子排列的缺陷 第五集,//www.bilibili.com/video/BV1ce41147vB?from=search,14,0,2020/4/6,JUSTlaolin
【大学课程】计算机网络第五周-3,//www.bilibili.com/video/BV1Pe411x7m5?from=search,18,0,2020/4/1,HOLMES_MA
（密歇根大学课程Week2-5）Time Value of Money（原名金融导论）,//www.bilibili.com/video/BV1Pa411A7AQ?from=search,3,0,2020/10/18,linksysram
#大学课程#夜课教授解读透过#华为#事,//www.bilibili.com/video/BV1Yh411X7XT?from=search,24,0,2020/9/20,理查德健钊
2020学而思培优网校小学初中高中大学课程目录,//www.bilibili.com/video/BV1th411d7Yb?from=search,186,0,2020/8/8,np1277
4秒钟，18万抢购到起拍价12万权益的新晋网红黎书，到底从雕爷湖畔大学课程拍卖中看到了什么？,//www.bilibili.com/video/BV1Az411v7fq?from=search,16,0,2020/7/3,战略忽悠局水伯
单片机2（大学课程）,//www.bilibili.com/video/BV14z411z79J?from=search,46,0,2020/4/28,尽制
汽车底盘机械系统检修（大学课程）,//www.bilibili.com/video/BV13z411z78y?from=search,249,0,2020/4/28,尽制
Monash 大学课程介绍解析2020S1,//www.bilibili.com/video/BV1s741127tQ?from=search,99,0,2020/3/25,东方教育Australia
2020新手怎么开网店，如何上架产品，淘宝开店教程全集，怎样开淘宝店培训教学，淘宝大学课程，网店怎么开,//www.bilibili.com/video/BV1fE411w7rB?from=search,532,0,2020/3/21,骑着蚂蚁爬大象
【大学课程】普通物理 电学 电压 元智大学,//www.bilibili.com/video/BV1XE411P74S?from=search,126,0,2020/3/20,JUSTlaolin
【大学课程】高等数学 Calculus 数值积分 积分表 元智大学,//www.bilibili.com/video/BV1T7411R74p?from=search,131,0,2020/3/20,JUSTlaolin
【大学课程】计算机网络-第四周-5,//www.bilibili.com/video/BV1m7411d7Rr?from=search,18,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第四周-4,//www.bilibili.com/video/BV1m7411d7o9?from=search,31,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第四周-2,//www.bilibili.com/video/BV1U7411d7sC?from=search,34,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第四周-1,//www.bilibili.com/video/BV1U7411d77W?from=search,28,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第三周-5,//www.bilibili.com/video/BV1U7411d7Vz?from=search,17,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第三周-4,//www.bilibili.com/video/BV1U7411d71H?from=search,17,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第三周-3,//www.bilibili.com/video/BV1U7411d7k3?from=search,15,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第三周-2,//www.bilibili.com/video/BV1U7411d7iL?from=search,33,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第三周-1,//www.bilibili.com/video/BV1U7411d7BY?from=search,22,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第二周-5,//www.bilibili.com/video/BV1q7411d7TE?from=search,15,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第二周-4,//www.bilibili.com/video/BV1q7411d7wz?from=search,21,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第二周-3,//www.bilibili.com/video/BV1q7411d7Ns?from=search,19,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第二周-2,//www.bilibili.com/video/BV1q7411d7FS?from=search,28,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第二周-1,//www.bilibili.com/video/BV1q7411d7ap?from=search,36,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第一周-3,//www.bilibili.com/video/BV1q7411d7tF?from=search,92,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第一周-2,//www.bilibili.com/video/BV1q7411d7Li?from=search,47,0,2020/3/18,HOLMES_MA
【大学课程】计算机网络-第一周-1,//www.bilibili.com/video/BV1e7411d72q?from=search,221,0,2020/3/18,HOLMES_MA
【大学课程】工程材料 化工 Materials Science &amp; Engineering 元智大学 原子和离子排列,//www.bilibili.com/video/BV1b7411d7QY?from=search,131,0,2020/3/18,JUSTlaolin
易烊千玺竟然提前学习大学课程！学霸的世界你不懂，不！是你不配,//www.bilibili.com/video/BV1QE411379F?from=search,87,0,2020/3/16,练习型选手
【study with me】学习日常打—重学大学课程,//www.bilibili.com/video/BV1zE41157Rz?from=search,118,0,2020/3/14,Uking在这里
【大学课程】普通物理 电学 高斯定律 元智大学,//www.bilibili.com/video/BV1DE411V7tU?from=search,232,0,2020/3/13,JUSTlaolin
【大学课程】高等数学 Calculus 基本微分方法 三角代换 部分分式 元智大学,//www.bilibili.com/video/BV13E411j7ir?from=search,320,0,2020/3/13,JUSTlaolin
大学课程视频作业,//www.bilibili.com/video/BV1zE411L7Q9?from=search,70,0,2020/3/12,89922930474_bili
【大学课程】工程材料 化工 Materials Science &amp; Engineering 元智大学 原子结构,//www.bilibili.com/video/BV1HE411u77o?from=search,137,0,2020/3/10,JUSTlaolin
大学课程，真核细胞基因的结构，挡住了学校的标志，新手老师不想给学校丢人，各位同学多担待,//www.bilibili.com/video/BV1AE411u7g4?from=search,391,2,2020/3/9,wooperss
【大学课程】普通物理 简介 电场 元智大学,//www.bilibili.com/video/BV1xE411W77t?from=search,62,0,2020/3/6,JUSTlaolin
【大学课程】高等数学 Calculus 基本积分方法 元智大学,//www.bilibili.com/video/BV1DE411s7cJ?from=search,145,3,2020/3/5,JUSTlaolin
魔鬼TV秀 少女偶像转型教授大学课程篇.,//www.bilibili.com/video/BV1NE411t7Wk?from=search,144,0,2020/3/5,腐烂果子
【大学课程】工程材料 化工 Materials Science &amp; Engineering 元智大学 概论,//www.bilibili.com/video/BV1yE411j7QA?from=search,336,0,2020/3/3,JUSTlaolin
【全美访学星推荐】最快满员的多伦多大学课程为什么这么抢手？,//www.bilibili.com/video/BV1i7411K759?from=search,62,0,2020/2/26,全美国际教育协会
孩子大学课程通知在网上上课，看了让我很怀疑？学习真的很认真,//www.bilibili.com/video/BV1k7411T7kv?from=search,19,0,2020/2/25,斌哥vlog
数据库系统大学课程,//www.bilibili.com/video/BV1V7411F7iq?from=search,116,0,2020/3/6,萧曵__
【搬运】大学课程 先秦攻击性战争的正当性辩护 全3讲 主讲-詹康,//www.bilibili.com/video/BV1u7411c7mC?from=search,100,0,2020/3/2,何羅魚
小伙找到免费学习大学课程的网站，一起学习，弥补没上大学的遗憾,//www.bilibili.com/video/BV1c7411A739?from=search,225,0,2020/2/22,糊涂创业记
英美大学课程完全攻略手册之英国大学宿舍攻略（下）,//www.bilibili.com/video/BV1R7411w7gA?from=search,34,0,2020/2/21,桥吧教育
英美大学课程完全攻略手册之英国大学宿舍攻略（上）,//www.bilibili.com/video/BV1R7411w7ao?from=search,31,0,2020/2/21,桥吧教育
阿寻的日常第三集——芬兰上学记录 芬兰的大学课程竟然有...拼乐高？？,//www.bilibili.com/video/BV167411E7ef?from=search,74,1,2020/2/17,鱼须不嘘嘘
英美大学课程完全攻略手册之校外住宿攻略（下）,//www.bilibili.com/video/BV1L7411g7Ar?from=search,18,0,2020/2/14,桥吧教育
英美大学课程完全攻略手册之校外住宿攻略（上）,//www.bilibili.com/video/BV1S741137pJ?from=search,31,0,2020/2/13,桥吧教育
黏土/大学课程作业,//www.bilibili.com/video/BV197411h7x5?from=search,81,0,2020/2/7,zouluuuuu
大学课程 有限元分析 33讲 视频教程 【flv格式】【支持手机在线播放】,//www.bilibili.com/video/BV1B7411h7f4?from=search,274,5,2020/2/6,生化环材公开课
英美大学课程完全攻略手册之大学住宿攻略（下）,//www.bilibili.com/video/BV1U7411W7TH?from=search,10,0,2020/2/2,桥吧教育
英美大学课程完全攻略手册之大学住宿攻略（上）,//www.bilibili.com/video/BV1m7411W7Ra?from=search,25,0,2020/2/2,桥吧教育
英美大学课程完全攻略手册之大学院系攻略（下）,//www.bilibili.com/video/BV1s7411e7UZ?from=search,14,0,2020/1/27,桥吧教育
英美大学课程完全攻略手册之大学院系攻略（上）,//www.bilibili.com/video/BV1p7411e7Dr?from=search,11,0,2020/1/26,桥吧教育
英美大学课程完全攻略手册之大学办公室攻略下,//www.bilibili.com/video/BV1hJ411E7Pg?from=search,6,0,2020/1/17,桥吧教育
英美大学课程完全攻略手册之大学办公室攻略上,//www.bilibili.com/video/BV1hJ411E7Tc?from=search,10,0,2020/1/17,桥吧教育
意大利大学课程 machine design,//www.bilibili.com/video/BV1wJ411E7Ns?from=search,157,0,2020/1/17,谁知道犹大有几种用法
【GIRIBOY】190721[百年制大学课程]发售纪念演出现场合集(官方发布),//www.bilibili.com/video/BV1cJ411E7EL?from=search,254,2,2020/1/16,焦糖奶茶i
英美大学课程完全攻略手册之校区设施攻略（下）,//www.bilibili.com/video/BV16J411H78r?from=search,14,0,2020/1/10,桥吧教育
英美大学课程完全攻略手册之校区设施攻略（上）,//www.bilibili.com/video/BV1BJ411H7J7?from=search,21,0,2020/1/10,桥吧教育
我的大学课程-漆器制作,//www.bilibili.com/video/BV1LJ41177VU?from=search,247,0,2020/1/4,唯一的禹
